,longitude,latitude
277,12.64454430900099,41.82177657597765
278,12.641184212905609,41.821840618465785
279,12.625775279753913,41.82656061018099
280,12.62603959454544,41.81649374987043
281,12.633813847753082,41.813577532522636
282,12.635435702208406,41.80818180385485
283,12.639489275150757,41.79978075906444
284,12.648325888116611,41.79665378651447
285,12.64990999221845,41.79360090443425
286,12.645328914190843,41.79446933303642
287,12.633374274793033,41.80095796542267
289,12.627816233983326,41.80926910025332
290,12.616214146597414,41.809486755177915
291,12.60565130910071,41.81050963466772
292,12.603611530481093,41.816855647461566
293,12.59525627041684,41.81866992500456
294,12.591421320350623,41.82556140724294
295,12.579539588922938,41.82524654496047
296,12.579768009309314,41.816197228434795
297,12.588323057515357,41.81419823544216
298,12.58857619263311,41.80758380470108
299,12.591247913803164,41.79810548988772
301,12.591294606344935,41.7899345348225
302,12.588552016916726,41.78106555888345
303,12.58819035997603,41.773259612793176
304,12.581541168980532,41.77145523924192
305,12.580752497588227,41.76242664074119
306,12.591463491423339,41.75865541693252
307,12.591799594290658,41.75682324476601
308,12.581709140875704,41.753589452921595
311,12.581705314517825,41.74494326167256
312,12.582833725689072,41.73547659932972
313,12.59350834369801,41.73634193471088
315,12.592059391338655,41.72766677060773
316,12.594563956578927,41.71733113606311
317,12.595689538379137,41.70888968667055
318,12.605564635853751,41.70734834792053
319,12.603525222327615,41.70079010598579
320,12.602283275312626,41.69535145299127
321,12.597779871083727,41.693316730478436
323,12.596072818948713,41.699959149919856
324,12.587436634846219,41.701627657823295
325,12.584359502307734,41.708976478912504
326,12.577084950453143,41.711464595453016
327,12.571723791163432,41.71755917068854
328,12.567682237842192,41.71224635828038
329,12.560520485050267,41.71203309312318
330,12.54633958545178,41.70968247752965
331,12.536753793403138,41.70766319457812
332,12.534939798878206,41.70084582226859
333,12.524711037863518,41.69923469657491
334,12.520394792635347,41.69324580799123
335,12.512795832389996,41.69087666040812
336,12.503979962382688,41.69146185682521
337,12.501748963007266,41.69793878042951
338,12.489918116417382,41.69769107480921
339,12.488599379036895,41.69193704360306
340,12.478001835492973,41.69111925634308
341,12.466126438635959,41.68984182082358
342,12.454732817746434,41.688098343754895
343,12.451470478838116,41.682390613424644
344,12.442560300238188,41.67943554577667
345,12.438945965298942,41.67334096415441
346,12.43086536250466,41.670433178923304
347,12.427091003897994,41.664377284368136
348,12.420295000996672,41.66920203060651
351,12.431720949001784,41.67843314432305
352,12.38422152940039,41.686336200359285
356,12.431364116123689,41.68740021422336
357,12.443150157342052,41.68766319955323
358,12.372071118924895,41.695033815024395
361,12.407432243849636,41.695837509270504
363,12.43100712140343,41.696367267583376
364,12.442794796309302,41.69663033524617
365,12.454582627677818,41.69689219518557
366,12.466370614791378,41.697152847356115
367,12.47815875693235,41.69741229171253
368,12.513524106342343,41.69818337744761
369,12.359917436394197,41.70373003674776
374,12.418860812686155,41.70506994632772
375,12.430649964756302,41.70533430440116
376,12.442439274088883,41.705597454419475
377,12.454228739966004,41.70585939633697
378,12.4660183616697,41.70612013010815
379,12.477808138481956,41.706379655687755
380,12.48959806968469,41.70663797303069
381,12.501388154559764,41.70689508209209
382,12.513178392388975,41.7071509828273
383,12.335970814840554,41.712151965813106
384,12.347760480474719,41.71242486437281
385,12.35955030847985,41.712696554825776
388,12.394920759542359,41.71350437707356
390,12.418501858943447,41.714036883845665
391,12.430292646097545,41.71430132467473
392,12.44208359059642,41.71456455707118
393,12.453874691721794,41.71482658098929
395,12.477457360978638,41.715347003208606
396,12.489248927673259,41.715605401419424
397,12.501040648120687,41.71586259097109
398,12.512832521602341,41.716118571818924
399,12.3238091121365,41.72084410432522
400,12.335600249833108,41.721118296742624
401,12.347391550703858,41.721391280723275
402,12.359183014030597,41.72166305621976
403,12.370974639095115,41.72193362318487
404,12.38276642517912,41.72220298157161
405,12.394558371564285,41.72247113133318
408,12.429935165342348,41.723268328402185
409,12.44172774574747,41.72353164319938
410,12.45352048286112,41.72379374914061
411,12.465313375964586,41.72405464618031
412,12.477106424339093,41.72431433427319
413,12.488899627265823,41.7245728133741
414,12.500692984025873,41.724830083438135
415,12.512486493900308,41.725086144420594
416,12.299851688613671,41.729258149969226
417,12.311644133526707,41.72953484569394
418,12.323436743136218,41.7298103326999
419,12.335229516723798,41.73008461093924
420,12.347022453570979,41.730357680364285
421,12.358815552959232,41.73062954092764
422,12.370608814169968,41.730900192582055
423,12.382402236484529,41.7311696352805
427,12.429577522405813,41.73223531558151
428,12.441371739457546,41.73249871280211
429,12.453166113299885,41.732760900789
430,12.464960643213752,41.733021879496626
431,12.476755328479998,41.73328164887961
432,12.48855016837942,41.73354020889284
433,12.50034516219276,41.73379755949138
434,12.512140309200696,41.734053700630476
435,12.27588821215811,41.737666997014365
436,12.287681961808563,41.73794619738794
437,12.29947587767912,41.73822418876158
438,12.31126995905113,41.738500971086964
439,12.323064205205876,41.738776544316025
440,12.334858615424592,41.739050908400856
441,12.346653188988434,41.73932406329381
442,12.358447925178487,41.73959600894741
443,12.370242823275799,41.73986674531439
444,12.382037882561333,41.7401362723477
445,12.393833102316007,41.74040459000053
446,12.405628481820663,41.740671698226244
447,12.417424020356082,41.7409375969784
448,12.429219717202997,41.7412022862108
449,12.441015571642074,41.74146576587745
450,12.452811582953897,41.741728035932546
451,12.464607750419027,41.74198909633051
452,12.476404073317934,41.74224894702597
453,12.488200550931044,41.74250758797376
454,12.49999718253872,41.74276501912892
455,12.511793967421257,41.743021240446694
456,12.287304343261885,41.746912132370035
457,12.299099896245115,41.747190210745785
458,12.310895614816513,41.74746707969566
459,12.322691498256985,41.74774273917152
460,12.334487545847388,41.74801718912545
461,12.346283756868491,41.74829042950977
462,12.35808013060103,41.74856246027699
463,12.369876666325661,41.748833281379824
464,12.381673363322976,41.749102892771205
465,12.393470220873517,41.74937129440428
466,12.405267238257752,41.749638486232364
468,12.428861749648883,41.75016924028807
469,12.440659242216418,41.75043280242344
470,12.452456891738919,41.750695154569314
471,12.464254697496555,41.75095629668007
472,12.476052658769433,41.75121622871036
473,12.487850774837602,41.75147495061496
474,12.499649044981041,41.75173246234889
476,12.298723744222334,41.75615621591979
477,12.310521100733919,41.75643317151794
478,12.322318622200983,41.756708917264305
479,12.334116307904,41.75698345311094
480,12.345914157123376,41.75725677901014
481,12.357712169139461,41.7575288949144
482,12.36951034323254,41.7577998007764
483,12.381308678682835,41.75806949654902
485,12.404905830775627,41.75860525763888
486,12.41670464597827,41.758871322862966
487,12.428503619658379,41.75913617781141
488,12.440302751095889,41.75939982243816
489,12.45210203957064,41.75966225669737
490,12.463901484362422,41.75992348054343
491,12.475701084750968,41.7601834939309
492,12.487500840015949,41.760442296814574
493,12.499300749436975,41.76069988914945
494,12.51110081229359,41.76095627089072
495,12.298347421521367,41.76512220428144
496,12.310146416714339,41.765399246551716
497,12.32194557694925,41.76567507859231
498,12.333744901506208,41.765949700355286
499,12.34554438966524,41.76622311179289
500,12.357344040706323,41.76649531285758
501,12.369143853909364,41.76676630350203
502,12.380943828554205,41.767036083679116
503,12.39274396392064,41.76730465334195
505,12.416344713937088,41.76783816093819
506,12.428145327146362,41.76810309877883
507,12.439946098195737,41.768366825919664
508,12.451747026364693,41.76862934231482
509,12.46354811093264,41.76889064791864
510,12.475349351178936,41.76915074268568
511,12.48715074638287,41.7694096265707
512,12.498952295823685,41.769667299528685
513,12.510753998780553,41.76992376151481
514,12.28617045928553,41.773809836302966
515,12.297970928052766,41.77408817582866
516,12.30977156266869,41.77436530479488
517,12.321572362413095,41.77464122315346
518,12.333373326565695,41.774915930856395
519,12.345174454406157,41.775189427855935
520,12.356975745214074,41.7754617141045
521,12.368777198268978,41.775732789554745
522,12.380578812850345,41.77600265415951
523,12.392380588237573,41.77627130787189
524,12.40418252371001,41.77653875064514
525,12.415984618546947,41.77680498243275
526,12.427786872027601,41.777070003188406
527,12.43958928343113,41.77733381286603
528,12.451391852036641,41.777596411419715
529,12.463194577123161,41.777857798803794
530,12.474997457969675,41.77811797497279
531,12.486800493855107,41.778376939881475
532,12.4986036840583,41.778634693484754
533,12.510407027858065,41.77889123573782
534,12.297594263726982,41.783054130559336
535,12.309396538507833,41.78333134624539
536,12.321198978503753,41.78360735094568
537,12.333001582994095,41.78388214461224
538,12.34480435125815,41.78415572719725
539,12.356607282575121,41.78442809865312
540,12.368410376224181,41.7846992589325
541,12.38021363148442,41.78496920798818
542,12.392017047634862,41.78523794577325
543,12.40382062395449,41.78550547224093
544,12.415624359722194,41.78577178734468
545,12.427428254216833,41.786036891038165
546,12.439232306717184,41.786300783275294
547,12.45103651650198,41.78656346401013
548,12.46284088284987,41.78682493319699
549,12.474645405039468,41.78708519079038
550,12.486450082349306,41.78734423674499
551,12.498254914057869,41.78760207101579
552,12.510059899443574,41.78785869355789
553,12.320825425132401,41.79257346196691
554,12.332629670702966,41.79284834162073
555,12.344434080133151,41.79312200981479
556,12.356238652701803,41.79339446650143
557,12.368043387687692,41.79366571163329
558,12.379848284369537,41.79393574516314
559,12.39165334202601,41.79420456704403
560,12.40345855993568,41.79447217722918
561,12.415263937377093,41.794738575672014
562,12.427069473628718,41.79500376232618
563,12.438875167968956,41.795267737145544
564,12.450681019676146,41.79553050008417
565,12.4624870280286,41.79579205109633
566,12.474293192304515,41.796052390136495
567,12.486099511782074,41.79631151715939
568,12.497905985739372,41.7965694321199
569,12.50971261345446,41.79682613497315
570,12.332257589603804,41.80181452187983
571,12.344063640943059,41.80208827570648
572,12.355869855506379,41.80236081764738
573,12.367676232572167,41.80263214765508
574,12.379482771418752,41.80290226568237
576,12.403096331567419,41.80343886560792
577,12.414903351425858,41.80370534741279
578,12.426710530177848,41.80397061705048
579,12.438517867101414,41.80423467447483
580,12.450325361474532,41.80449751963988
581,12.4621330125751,41.80475915249987
582,12.473940819680982,41.80501957300929
583,12.48574878206995,41.80527878112277
584,12.49755689901974,41.805536776795236
585,12.509365169808017,41.805793559981744
586,12.32007780964802,41.81050563368801
587,12.331885339608034,41.81078068538744
588,12.343693033599678,41.8110545248703
589,12.355500890901059,41.811327152088936
590,12.36730891079019,41.81159856699586
591,12.379117092545041,41.811868769543864
592,12.390925435443517,41.8121377596859
593,12.402733938763456,41.81240553737517
594,12.414542601782626,41.81267210256505
595,12.426351423778755,41.81293745520914
596,12.438160404029485,41.81320159526122
597,12.449969541812418,41.813464522675346
598,12.461778836405077,41.81372623740574
599,12.473588287084937,41.81398673940683
600,12.485397893129404,41.81424602863326
601,12.497207653815838,41.81450410503991
602,12.509017568421513,41.81476096858182
603,12.319703747357005,41.81947169438375
604,12.331512920627011,41.81974683214153
605,12.343322258014764,41.8200207573042
606,12.355131758797976,41.82029346982405
607,12.366941422254294,41.82056496965361
608,12.378751247661315,41.82083525674562
609,12.39056123429655,41.82110433105303
610,12.402371381437472,41.82137219252896
611,12.414181688361479,41.82163884112683
612,12.425992154345906,41.821904276800176
613,12.437802778668027,41.82216849950278
614,12.44961356060506,41.822431509188654
615,12.461424499434154,41.822693305812
616,12.473235594432408,41.82295388932724
617,12.485046844876853,41.82321325968898
618,12.496858250044458,41.82347141685207
619,12.508669809212133,41.82372836077154
620,12.307518862850488,41.82816130153446
621,12.319329515247999,41.82843773830018
622,12.331140332572032,41.82871296214006
623,12.342951314099984,41.82898697300614
624,12.354762459109192,41.829259770850726
625,12.366573766876936,41.82953135562633
626,12.37838523668041,41.829801727285655
627,12.390196867796773,41.8300708857816
628,12.402008659503107,41.83033883106733
629,12.413820611076424,41.830605563096164
630,12.4256327217937,41.830871081821655
631,12.437444990931823,41.83113538719758
632,12.449257417767637,41.831398479177885
633,12.461070001577902,41.83166035771677
634,12.472882741639353,41.83192102276862
635,12.484695637228631,41.83218047428803
636,12.496508687622338,41.83243871222984
637,12.508321892096998,41.832695736549034
638,12.295330684749194,41.83684950567825
639,12.30714281612249,41.83712724218498
640,12.318955113231834,41.83740376543525
641,12.330767575354317,41.83767907538092
642,12.34258020176696,41.837953171974064
643,12.354392991746723,41.83822605516692
644,12.366205944570492,41.838497724911974
645,12.378019059515115,41.83876818116192
646,12.389832335857347,41.83903742386965
647,12.4016457728739,41.83930545298827
648,12.413459369841416,41.83957226847109
649,12.42527312603648,41.839837870271644
650,12.437087040735603,41.84010225834366
651,12.448901113215255,41.8403654326411
652,12.460715342751827,41.84062739311811
653,12.472529728621664,41.840888139729074
654,12.484344270101031,41.84114767242855
655,12.496158966466144,41.841405991171335
656,12.50797381699317,41.84166309591244
657,12.294952821910544,41.84581534263426
658,12.306766598653356,41.84609316602818
659,12.31858054121928,41.846369775786854
660,12.330394648885024,41.84664517186209
661,12.342208920927233,41.846919354205916
662,12.354023356622488,41.84719232277059
663,12.36583795524731,41.84746407750854
664,12.37765271607814,41.84773461837245
665,12.389467638391377,41.84800394531518
666,12.401282721463355,41.84827205828982
667,12.413097964570326,41.848538957249644
668,12.424913366988507,41.848804642148174
669,12.436728927994027,41.84906911293911
670,12.448544646862972,41.84933236957638
671,12.460360522871369,41.84959441201415
672,12.47217655529516,41.84985524020671
673,12.483992743410262,41.85011485410865
674,12.495809086492498,41.85037325367474
675,12.507625583817642,41.850630438859916
676,12.282759531272443,41.85450203848604
678,12.30639021035339,41.855059073062
679,12.318205799121031,41.85533576935294
680,12.330021553075238,41.85561125158149
681,12.341837471492283,41.85588551969967
682,12.353653553648366,41.85615857365971
683,12.365469798819621,41.85643041341401
684,12.377286206282129,41.85670103891523
685,12.389102775311903,41.85697045011621
686,12.400919505184886,41.85723864696999
687,12.412736395176973,41.85750562942987
688,12.424553444563987,41.857771397449305
689,12.436370652621687,41.858035950982
690,12.448188018625777,41.85829928998185
691,12.460005541851901,41.85856141440295
692,12.471823221575628,41.858822324199636
693,12.483641057072488,41.85908201932645
694,12.495459047617931,41.859340499738124
695,12.507277192487361,41.8595977653896
696,12.270562942868693,41.86318732857792
700,12.317830886847727,41.86430174613142
701,12.32964828783599,41.86457731453707
703,12.353283582736148,41.865124807832245
704,12.365101475199632,41.86539673262637
705,12.37691953003967,41.86566744278826
706,12.388737746531893,41.865936938270735
707,12.400556123951867,41.866205219026824
708,12.412374661575113,41.8664722850098
709,12.424193358677066,41.8667381361731
710,12.436012214533113,41.86700277247037
711,12.447831228418583,41.86726619385553
712,12.459650399608728,41.86752840028262
713,12.471469727378755,41.86778939170597
714,12.483289211003797,41.86804916808007
715,12.495108849758935,41.868307729359664
716,12.506928642919195,41.868565075499646
717,12.270181270083352,41.87215293997192
721,12.317455804309928,41.87326770612023
722,12.329274853078223,41.87354336072678
723,12.341094066482292,41.8738178004647
724,12.352913443797576,41.874091025286184
725,12.364732984299462,41.8743630351436
726,12.37655268726327,41.87463382998954
727,12.388372551964244,41.87490340977678
728,12.40019257767759,41.87517177445835
729,12.412012763678415,41.87543892398748
730,12.423833109241812,41.8757048583176
731,12.435653613642774,41.87596957740232
732,12.447474276156242,41.87623308119552
733,12.459295096057101,41.87649536965126
734,12.471116072620173,41.87675644272381
735,12.482937205120214,41.87701630036764
736,12.49475849283193,41.87727494253747
737,12.506579935029952,41.877532369188195
738,12.506231068736376,41.886499646453416
739,12.505882043955141,41.895466907293425
740,12.505532860602882,41.90443415170638
741,12.505183518596143,41.913401379690434
742,12.504834017851422,41.92236859124374
743,12.50448435828514,41.93133578636442
744,12.504134539813665,41.94030296505068
745,12.503784562353296,41.94927012730061
746,12.503434425820272,41.958237273112395
747,12.503084130130759,41.967204402484164
748,12.502733675200869,41.97617151541409
749,12.50238306094665,41.98513861190032
750,12.50203228728408,41.99410569194098
751,12.501681354129074,42.003072755534255
752,12.501330261397486,42.01203980267828
753,12.500979009005107,42.02100683337121
754,12.500627596867655,42.0299738476112
757,12.511427136945827,42.05713260997291
758,12.511777364683716,42.04816556452629
759,12.512127433178192,42.0391985026436
760,12.512477342513332,42.03023142432664
761,12.512827092773144,42.02126432957726
762,12.51317668404158,42.0122972183973
763,12.513526116402506,42.00333009078859
764,12.513875389939752,41.99436294675294
765,12.514224504737061,41.98539578629222
766,12.514573460878129,41.97642860940825
767,12.514922258446573,41.967461416102836
768,12.51527089752596,41.958494206377864
769,12.515619378199785,41.94952698023514
770,12.515967700551482,41.94055973767651
771,12.516315864664422,41.93159247870381
772,12.516663870621903,41.922625203318866
773,12.517011718507186,41.91365791152353
774,12.517359408403436,41.90469060331964
775,12.517706940393776,41.89572327870901
776,12.518054314561251,41.886755937693515
777,12.518401530988866,41.877788580274945
778,12.523282027407552,42.05738920512901
779,12.52363059092269,42.04842207948752
780,12.523978995949353,42.03945493743223
781,12.524327242571221,42.03048777896497
782,12.524675330871917,42.02152060408755
783,12.525023260934981,42.01255341280178
784,12.525371032843887,42.0035862051095
785,12.525718646682076,41.994618981012515
786,12.526066102532889,41.98565174051266
787,12.526413400479624,41.97668448361173
788,12.526760540605517,41.96771721031156
789,12.527107522993731,41.95874992061398
790,12.527454347727366,41.94978261452082
791,12.527801014889466,41.94081529203388
792,12.528147524563005,41.931847953155014
793,12.52849387683089,41.922880597886
794,12.528840071775983,41.91391322622871
795,12.529186109481065,41.904945838184936
796,12.529531990028865,41.89597843375652
797,12.529877713502037,41.88701101294528
798,12.530223279983183,41.878043575753026
799,12.53513707179312,42.05764457701844
800,12.53548397100422,42.04867737156377
801,12.53583071248185,42.039710149717465
802,12.536177296309294,42.030742911481354
803,12.536523722569765,42.021775656857244
804,12.536869991346414,42.01280838584693
805,12.537216102722333,42.00384109845223
806,12.537562056780551,41.99487379467494
807,12.537907853604015,41.98590647451687
808,12.538253493275635,41.97693913797983
809,12.538598975878244,41.96797178506563
810,12.538944301494613,41.95900441577608
811,12.539289470207457,41.95003703011299
812,12.539634482099412,41.94106962807817
813,12.539979337253062,41.93210220967342
814,12.540324035750936,41.92313477490056
815,12.540668577675483,41.914167323761404
816,12.541012963109102,41.90519985625776
817,12.541357192134116,41.89623237239143
818,12.541701264832806,41.887264872164245
819,12.54204518128737,41.87829735557799
820,12.546646877481768,42.066865994111346
821,12.546992269369275,42.0578987255965
822,12.547337504195436,42.048931440710334
824,12.548027502995433,42.03099682183114
825,12.54837226713497,42.02202948784172
826,12.548716874544562,42.013062137488134
827,12.5490613253069,42.00409477077218
828,12.549405619504604,41.995127387695646
829,12.549749757220257,41.98615998826034
830,12.550093738536356,41.977192572468056
831,12.550437563535334,41.96822514032057
832,12.550781232299583,41.9592576918197
833,12.551124744911402,41.95029022696721
834,12.551468101453052,41.941322745764936
835,12.551811302006719,41.93235524821466
836,12.55215434665453,41.923387734318176
837,12.552497235478553,41.914420204077295
838,12.552839968560786,41.90545265749378
839,12.55318254598317,41.89648509456947
840,12.553524967827581,41.887517515306136
841,12.553867234175824,41.87854991970559
842,12.558847619402705,42.05815165081867
843,12.559191189763412,42.04918428688272
844,12.559534603900849,42.040216906599206
845,12.559877861897489,42.03124950996988
846,12.560220963835762,42.02228209699656
847,12.56056390979802,42.013314667681016
849,12.561249334123627,41.995379760030346
850,12.561591812651384,41.98641228169878
851,12.56193413553193,41.97744478703211
852,12.562276302847323,41.96847727603211
853,12.562618314679538,41.95950974870058
854,12.562960171110497,41.950542205039284
855,12.56330187222206,41.941574645050025
856,12.563643418096024,41.93260706873457
857,12.563984808814123,41.923639476094706
858,12.56432604445802,41.91467186713221
859,12.564667125109333,41.9057042418489
860,12.565008050849604,41.896736600246534
861,12.56534882176031,41.88776894232688
862,12.565689437922892,41.87880126809176
863,12.571045026975161,42.04943591003673
864,12.571386777322203,42.04046845110704
865,12.571728372283241,42.03150097585341
868,12.57275222567028,42.004598452166576
869,12.573093199906934,41.99563091163486
870,12.573434019167086,41.986663354788064
871,12.573774683532445,41.97769578162792
